System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic,Year,Month,Day,Day_of_Week,Quarter,Temperature_Difference,Power_Index
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.6,181.0,No failure,2020,7,31,4,3,9.968722723305177,51785.74469231921
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.2,183.0,No failure,2020,11,16,0,4,9.968722723305177,54251.73253481061
87,B,L,300.0643584521385,310.03308117544367,1619.0,33.4,110.52423968684133,No failure,2021,2,9,1,1,9.968722723305177,54074.6
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.1,188.0,No failure,2021,4,20,1,2,9.968722723305177,60262.57790088337
87,A,M,300.1,311.2,1452.0,39.9,110.52423968684133,No failure,2021,4,23,4,2,11.099999999999966,57934.799999999996
87,B,M,300.0643584521385,310.03308117544367,1495.0,41.0,110.52423968684133,No failure,2021,4,24,5,2,9.968722723305177,61295.0
87,B,M,300.0643584521385,310.03308117544367,1427.0,39.7,110.52423968684133,No failure,2021,8,19,3,3,9.968722723305177,56651.9
87,A,L,300.1,311.4,1572.0,39.9,110.52423968684133,No failure,2021,10,24,6,4,11.299999999999955,62722.799999999996
87,A,L,300.1,311.3,1547.0,39.9,110.52423968684133,No failure,2021,10,25,0,4,11.199999999999989,61725.299999999996
87,A,M,300.1,311.4,1342.0,39.9,110.52423968684133,No failure,2021,10,28,3,4,11.299999999999955,53545.799999999996
87,B,L,300.0643584521385,310.03308117544367,1351.0,44.1,110.52423968684133,No failure,2021,10,29,4,4,9.968722723305177,59579.1
87,A,L,300.0,311.3,1407.0,39.9,110.52423968684133,No failure,2022,1,24,0,1,11.300000000000011,56139.299999999996
87,A,M,300.1,311.4,1575.0,39.9,110.52423968684133,No failure,2022,1,22,5,1,11.299999999999955,62842.5
87,B,M,300.0643584521385,310.03308117544367,1791.0,24.1,110.52423968684133,No failure,2022,1,24,0,1,9.968722723305177,43163.100000000006
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,29.0,216.0,Tool Wear Failure,2022,1,22,5,1,9.968722723305177,44696.029645156465
88,A,L,300.0,311.4,1634.0,39.9,110.52423968684133,No failure,2014,5,3,5,2,11.399999999999977,65196.6
88,A,M,300.0,311.4,1864.0,39.9,110.52423968684133,No failure,2014,4,29,1,2,11.399999999999977,74373.59999999999
88,A,L,300.0,311.4,1590.0,39.9,110.52423968684133,No failure,2014,5,1,3,2,11.399999999999977,63441.0
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,46.1,7.0,No failure,2014,7,23,2,3,9.968722723305177,71051.2747117832
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,61.8,10.0,No failure,2014,7,23,2,3,9.968722723305177,95248.78041622997
88,B,L,300.0643584521385,310.03308117544367,1484.0,43.1,110.52423968684133,No failure,2014,7,22,1,3,9.968722723305177,63960.4
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,21.9,15.0,No failure,2014,7,19,5,3,9.968722723305177,33753.20859410091
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.2,18.0,No failure,2014,11,17,0,4,9.968722723305177,58875.459739481965
88,A,L,299.9,311.3,1504.0,39.9,110.52423968684133,No failure,2015,1,17,5,1,11.400000000000034,60009.6
88,A,L,300.0,311.4,1487.0,39.9,110.52423968684133,No failure,2015,1,17,5,1,11.399999999999977,59331.299999999996
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.0,24.0,No failure,2015,1,15,3,1,9.968722723305177,46237.27204671358
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.5,26.0,No failure,2015,1,16,4,1,9.968722723305177,42384.16604282078
88,B,L,300.0643584521385,310.03308117544367,1493.0,41.4,110.52423968684133,No failure,2015,4,19,6,2,9.968722723305177,61810.2
88,B,L,300.0643584521385,310.03308117544367,1655.0,29.6,110.52423968684133,No failure,2015,4,19,6,2,9.968722723305177,48988.0
88,B,M,300.0643584521385,310.03308117544367,1337.0,54.8,110.52423968684133,No failure,2015,4,18,5,2,9.968722723305177,73267.59999999999
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.9,35.0,No failure,2015,4,20,0,2,9.968722723305177,56871.844617457704
88,B,H,300.0643584521385,310.03308117544367,1589.0,37.9,110.52423968684133,No failure,2015,8,2,6,3,9.968722723305177,60223.1
88,A,L,300.2,311.7,1286.0,39.9,110.52423968684133,No failure,2015,8,1,5,3,11.5,51311.4
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.3,44.0,No failure,2015,8,1,5,3,9.968722723305177,63653.31118430902
88,B,L,300.0643584521385,310.03308117544367,1379.0,51.0,110.52423968684133,No failure,2015,8,5,2,3,9.968722723305177,70329.0
88,A,M,300.3,311.9,1677.0,39.9,110.52423968684133,No failure,2015,10,26,0,4,11.599999999999966,66912.3
88,A,L,300.3,311.8,1488.0,39.9,110.52423968684133,No failure,2015,10,27,1,4,11.5,59371.2
88,B,L,300.0643584521385,310.03308117544367,1418.0,45.9,110.52423968684133,No failure,2016,1,29,4,1,9.968722723305177,65086.2
88,B,L,300.0643584521385,310.03308117544367,1451.0,41.0,110.52423968684133,No failure,2016,1,27,2,1,9.968722723305177,59491.0
88,B,L,300.0643584521385,310.03308117544367,1508.0,43.1,110.52423968684133,No failure,2016,4,29,4,2,9.968722723305177,64994.8
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.6,59.0,No failure,2016,4,28,3,2,9.968722723305177,51785.74469231921
88,B,H,300.0643584521385,310.03308117544367,1432.0,47.7,110.52423968684133,No failure,2016,4,28,3,2,9.968722723305177,68306.40000000001
88,A,L,300.2,311.6,1446.0,39.9,110.52423968684133,No failure,2016,4,27,2,2,11.400000000000034,57695.4
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.5,68.0,No failure,2016,4,30,5,2,9.968722723305177,60879.07486150622
88,B,M,300.0643584521385,310.03308117544367,1397.0,50.2,110.52423968684133,No failure,2016,7,4,0,3,9.968722723305177,70129.40000000001
88,B,L,300.0643584521385,310.03308117544367,1530.0,36.6,110.52423968684133,No failure,2016,7,3,6,3,9.968722723305177,55998.0
88,B,M,300.0643584521385,310.03308117544367,1433.0,51.4,110.52423968684133,No failure,2016,7,2,5,3,9.968722723305177,73656.2
88,A,L,300.0,311.5,1591.0,39.9,110.52423968684133,No failure,2016,9,14,2,3,11.5,63480.899999999994
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.6,81.0,No failure,2017,1,2,0,1,9.968722723305177,64115.68390477617
88,B,L,300.0643584521385,310.03308117544367,1749.0,28.3,110.52423968684133,No failure,2017,1,4,2,1,9.968722723305177,49496.700000000004
88,B,L,300.0643584521385,310.03308117544367,1703.0,30.4,110.52423968684133,No failure,2017,1,8,6,1,9.968722723305177,51771.2
88,A,H,300.1,311.4,1518.0,39.9,110.52423968684133,No failure,2017,1,3,1,1,11.299999999999955,60568.2
88,A,L,300.1,311.3,1535.0,39.9,110.52423968684133,No failure,2017,1,7,5,1,11.199999999999989,61246.5
88,A,M,300.1,311.4,1390.0,39.9,110.52423968684133,No failure,2017,4,18,1,2,11.299999999999955,55461.0
88,A,H,300.3,311.6,1801.0,39.9,110.52423968684133,No failure,2017,4,15,5,2,11.300000000000011,71859.9
88,A,H,300.3,311.6,1463.0,39.9,110.52423968684133,No failure,2017,6,29,3,2,11.300000000000011,58373.7
88,A,L,300.3,311.6,1560.0,39.9,110.52423968684133,No failure,2017,7,3,0,3,11.300000000000011,62244.0
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.5,109.0,No failure,2017,10,6,4,4,9.968722723305177,51631.6204521635
88,A,L,300.4,311.6,1332.0,39.9,110.52423968684133,No failure,2018,1,22,0,1,11.200000000000045,53146.799999999996
88,A,L,300.3,311.7,1365.0,39.9,110.52423968684133,No failure,2018,1,20,5,1,11.399999999999977,54463.5
88,B,M,300.0643584521385,310.03308117544367,1617.0,32.5,110.52423968684133,No failure,2018,5,11,4,2,9.968722723305177,52552.5
88,B,M,300.0643584521385,310.03308117544367,1304.0,62.8,110.52423968684133,No failure,2018,5,15,1,2,9.968722723305177,81891.2
88,B,L,300.0643584521385,310.03308117544367,1989.0,22.3,110.52423968684133,No failure,2018,5,10,3,2,9.968722723305177,44354.700000000004
88,A,H,300.3,311.6,1339.0,39.9,110.52423968684133,No failure,2018,8,30,3,3,11.300000000000011,53426.1
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.8,128.0,No failure,2018,9,4,1,3,9.968722723305177,64423.93238508759
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,130.0,No failure,2018,9,3,0,3,9.968722723305177,61957.944542596204
88,B,L,300.0643584521385,310.03308117544367,1479.0,39.5,110.52423968684133,No failure,2018,9,2,6,3,9.968722723305177,58420.5
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,34.1,135.0,No failure,2018,12,24,0,4,9.968722723305177,52556.36589309777
88,B,M,300.0643584521385,310.03308117544367,1570.0,35.3,110.52423968684133,No failure,2018,12,26,2,4,9.968722723305177,55420.99999999999
88,B,H,300.0643584521385,310.03308117544367,1506.0,36.1,110.52423968684133,No failure,2019,3,5,1,1,9.968722723305177,54366.6
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,47.5,146.0,No failure,2019,5,22,2,2,9.968722723305177,73209.01407396318
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.8,149.0,No failure,2019,5,22,2,2,9.968722723305177,44387.78116484504
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,53.4,151.0,No failure,2019,5,23,3,2,9.968722723305177,82302.34424315018
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.8,154.0,No failure,2019,5,27,0,2,9.968722723305177,59800.205180416226
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.8,156.0,No failure,2019,9,17,1,3,9.968722723305177,49011.5083695164
88,A,L,300.3,311.7,1707.0,39.9,110.52423968684133,No failure,2019,9,18,2,3,11.399999999999977,68109.3
88,B,L,300.0643584521385,310.03308117544367,1545.0,43.5,110.52423968684133,Random Failures,2019,9,14,5,3,9.968722723305177,67207.5
88,A,M,300.2,311.6,1751.0,39.9,110.52423968684133,No failure,2019,9,18,2,3,11.400000000000034,69864.9
88,A,M,300.4,311.8,1707.0,39.9,110.52423968684133,No failure,2019,12,29,6,4,11.400000000000034,68109.3
88,A,L,300.4,311.8,1320.0,39.9,110.52423968684133,No failure,2019,12,28,5,4,11.400000000000034,52668.0
88,A,M,300.3,311.7,1319.0,39.9,110.52423968684133,No failure,2019,12,25,2,4,11.399999999999977,52628.1
88,B,L,300.0643584521385,310.03308117544367,1448.0,54.2,110.52423968684133,No failure,2019,12,30,0,4,9.968722723305177,78481.6
88,A,L,300.2,311.8,1436.0,39.9,110.52423968684133,No failure,2020,3,20,4,1,11.600000000000023,57296.4
88,B,L,300.0643584521385,310.03308117544367,1609.0,34.0,110.52423968684133,No failure,2020,3,19,3,1,9.968722723305177,54706.0
88,B,L,300.0643584521385,310.03308117544367,1464.0,44.5,110.52423968684133,No failure,2020,3,18,2,1,9.968722723305177,65148.0
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,45.1,181.0,No failure,2020,3,20,4,1,9.968722723305177,69510.03231022609
88,B,M,300.0643584521385,310.03308117544367,1748.0,28.5,110.52423968684133,No failure,2020,3,17,1,1,9.968722723305177,49818.0
88,A,L,300.3,311.8,1746.0,39.9,110.52423968684133,No failure,2020,7,17,4,3,11.5,69665.4
88,A,L,300.2,311.8,1410.0,39.9,110.52423968684133,No failure,2020,7,14,1,3,11.600000000000023,56259.0
88,A,L,300.2,311.7,1640.0,39.9,110.52423968684133,No failure,2020,7,12,6,3,11.5,65436.0
88,B,H,300.0643584521385,310.03308117544367,1655.0,29.9,110.52423968684133,No failure,2020,7,13,0,3,9.968722723305177,49484.5
88,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,28.9,198.0,No failure,2020,11,5,3,4,9.968722723305177,44541.90540500075
88,B,L,300.0643584521385,310.03308117544367,1589.0,42.0,110.52423968684133,No failure,2020,11,9,0,4,9.968722723305177,66738.0
88,B,L,300.0643584521385,310.03308117544367,1546.0,39.4,110.52423968684133,No failure,2021,2,14,6,1,9.968722723305177,60912.399999999994
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.8,205.0,No failure,2021,6,10,3,2,9.968722723305177,64423.93238508759
88,A,L,300.5,311.9,1750.0,39.9,110.52423968684133,No failure,2021,6,8,1,2,11.399999999999977,69825.0
88,B,M,300.0643584521385,310.03308117544367,1730.0,27.5,110.52423968684133,No failure,2021,6,10,3,2,9.968722723305177,47575.0
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,60.1,212.0,Overstrain Failure,2021,6,10,3,2,9.968722723305177,92628.66833358287
88,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.9,214.0,Tool Wear Failure,2021,10,5,1,4,9.968722723305177,59954.32942057194
89,B,L,300.0643584521385,310.03308117544367,1601.0,36.1,110.52423968684133,No failure,2014,3,24,0,1,9.968722723305177,57796.100000000006
89,B,M,300.0643584521385,310.03308117544367,1636.0,34.4,110.52423968684133,No failure,2014,6,18,2,2,9.968722723305177,56278.399999999994
89,B,L,300.0643584521385,310.03308117544367,2261.0,14.9,110.52423968684133,No failure,2014,6,14,5,2,9.968722723305177,33688.9
89,A,L,300.4,311.8,1636.0,39.9,110.52423968684133,No failure,2014,6,15,6,2,11.400000000000034,65276.399999999994
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,58.3,9.0,No failure,2014,6,16,0,2,9.968722723305177,89854.43201078006
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,57.5,12.0,No failure,2014,6,14,5,2,9.968722723305177,88621.43808953436
89,B,L,300.0643584521385,310.03308117544367,1445.0,47.3,110.52423968684133,No failure,2014,9,12,4,3,9.968722723305177,68348.5
89,A,L,300.2,311.5,1500.0,39.9,110.52423968684133,No failure,2014,9,13,5,3,11.300000000000011,59850.0
89,A,L,300.2,311.6,1999.0,39.9,110.52423968684133,No failure,2014,9,16,1,3,11.400000000000034,79760.09999999999
89,B,L,300.0643584521385,310.03308117544367,1529.0,35.5,110.52423968684133,No failure,2014,9,12,4,3,9.968722723305177,54279.5
89,B,M,300.0643584521385,310.03308117544367,1467.0,40.7,110.52423968684133,No failure,2014,9,11,3,3,9.968722723305177,59706.9
89,A,L,300.1,311.5,1334.0,39.9,110.52423968684133,No failure,2014,11,19,2,4,11.399999999999977,53226.6
89,A,M,300.1,311.5,1343.0,39.9,110.52423968684133,No failure,2014,11,17,0,4,11.399999999999977,53585.7
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.1,31.0,No failure,2015,3,3,1,1,9.968722723305177,47932.638688426414
89,B,H,300.0643584521385,310.03308117544367,1383.0,49.1,110.52423968684133,No failure,2015,2,27,4,1,9.968722723305177,67905.3
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.4,38.0,No failure,2015,3,1,6,1,9.968722723305177,48395.011408893544
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.2,40.0,No failure,2015,3,2,0,1,9.968722723305177,69664.1565503818
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,26.6,42.0,No failure,2015,5,5,1,2,9.968722723305177,40997.04788141938
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.7,45.0,No failure,2015,5,7,3,2,9.968722723305177,55022.35373558917
89,A,M,300.1,311.4,1617.0,39.9,110.52423968684133,No failure,2015,5,5,1,2,11.299999999999955,64518.299999999996
89,B,H,300.0643584521385,310.03308117544367,1377.0,56.7,110.52423968684133,No failure,2015,5,9,5,2,9.968722723305177,78075.90000000001
89,A,M,300.0,311.3,1629.0,39.9,110.52423968684133,No failure,2015,5,6,2,2,11.300000000000011,64997.1
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.9,58.0,No failure,2015,8,6,3,3,9.968722723305177,58413.08701901482
89,A,L,300.0,311.2,1418.0,39.9,110.52423968684133,No failure,2015,8,10,0,3,11.199999999999989,56578.2
89,A,L,300.0,311.2,1629.0,39.9,110.52423968684133,No failure,2015,8,9,6,3,11.199999999999989,64997.1
89,B,L,300.0643584521385,310.03308117544367,2579.0,12.5,110.52423968684133,Power Failure,2015,8,5,2,3,9.968722723305177,32237.5
89,B,L,300.0643584521385,310.03308117544367,1305.0,64.7,110.52423968684133,No failure,2015,8,6,3,3,9.968722723305177,84433.5
89,B,M,300.0643584521385,310.03308117544367,1450.0,38.5,110.52423968684133,No failure,2015,11,14,5,4,9.968722723305177,55825.0
89,B,L,300.0643584521385,310.03308117544367,1487.0,36.9,110.52423968684133,No failure,2015,11,10,1,4,9.968722723305177,54870.299999999996
89,B,M,300.0643584521385,310.03308117544367,1587.0,31.2,110.52423968684133,No failure,2015,11,12,3,4,9.968722723305177,49514.4
89,B,M,300.0643584521385,310.03308117544367,1528.0,40.9,110.52423968684133,No failure,2015,11,12,3,4,9.968722723305177,62495.2
89,B,M,300.0643584521385,310.03308117544367,1401.0,49.9,110.52423968684133,No failure,2016,2,27,5,1,9.968722723305177,69909.9
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.0,82.0,No failure,2016,5,27,4,2,9.968722723305177,69355.90807007038
89,B,L,300.0643584521385,310.03308117544367,1425.0,44.2,110.52423968684133,No failure,2016,5,28,5,2,9.968722723305177,62985.00000000001
89,B,L,300.0643584521385,310.03308117544367,1891.0,22.6,110.52423968684133,No failure,2016,5,30,0,2,9.968722723305177,42736.600000000006
89,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,42.8,88.0,No failure,2016,5,29,6,2,9.968722723305177,65965.17478664471
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.9,93.0,No failure,2016,5,31,1,2,9.968722723305177,63036.81422368618
89,A,L,300.2,311.4,1495.0,39.9,110.52423968684133,No failure,2016,8,29,0,3,11.199999999999989,59650.5
89,A,L,300.3,311.4,1544.0,39.9,110.52423968684133,No failure,2016,8,29,0,3,11.099999999999966,61605.6
89,B,M,300.0643584521385,310.03308117544367,1554.0,34.3,110.52423968684133,No failure,2016,12,24,5,4,9.968722723305177,53302.2
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,37.3,102.0,No failure,2016,12,23,4,4,9.968722723305177,57488.341578080544
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.7,105.0,No failure,2017,3,15,2,1,9.968722723305177,62728.56574337476
89,A,L,300.3,311.3,1505.0,39.9,110.52423968684133,No failure,2017,3,17,4,1,11.0,60049.5
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,50.2,109.0,No failure,2017,3,14,1,1,9.968722723305177,77370.36855816739
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,60.5,112.0,No failure,2017,3,13,0,1,9.968722723305177,93245.16529420573
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.0,114.0,No failure,2017,3,13,0,1,9.968722723305177,57025.968857613414
89,A,M,300.4,311.5,1750.0,39.9,110.52423968684133,No failure,2017,6,22,3,2,11.100000000000023,69825.0
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,48.1,119.0,No failure,2017,6,18,6,2,9.968722723305177,74133.75951489745
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,56.2,122.0,No failure,2017,9,13,2,3,9.968722723305177,86617.82296751012
89,A,M,300.3,311.3,1377.0,39.9,110.52423968684133,No failure,2017,9,10,6,3,11.0,54942.299999999996
89,A,L,300.3,311.1,1388.0,39.9,110.52423968684133,No failure,2018,1,9,1,1,10.800000000000011,55381.2
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,58.7,130.0,No failure,2018,1,9,1,1,9.968722723305177,90470.92897140291
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,23.4,133.0,No failure,2018,1,13,5,1,9.968722723305177,36065.07219643659
89,B,M,300.0643584521385,310.03308117544367,1381.0,65.2,110.52423968684133,Power Failure,2018,4,30,0,2,9.968722723305177,90041.2
89,A,M,300.3,311.2,1783.0,39.9,110.52423968684133,No failure,2018,8,20,0,3,10.899999999999977,71141.7
89,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.7,142.0,No failure,2018,8,21,1,3,9.968722723305177,53481.111334032044
89,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,14.7,144.0,No failure,2018,8,20,0,3,9.968722723305177,22656.263302889653
89,A,L,300.2,311.0,1627.0,39.9,110.52423968684133,No failure,2018,12,3,0,4,10.800000000000011,64917.299999999996
89,B,L,300.0643584521385,310.03308117544367,1255.0,71.8,110.52423968684133,Power Failure,2018,12,4,1,4,9.968722723305177,90109.0
