Date,System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic
2017-02-01 07:17:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,23.0,103.0,No failure
2017-02-02 02:37:00,95,A,L,300.5,312.0,1646.0,39.9,110.52423968684131,No failure
2017-01-30 13:23:00,95,A,H,300.5,312.0,1375.0,39.9,110.52423968684131,No failure
2017-01-31 09:44:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.7,113.0,No failure
2017-04-03 10:03:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.9,115.0,No failure
2017-07-18 06:29:00,95,B,L,300.0643584521385,310.03308117544367,1366.0,43.0,110.52423968684131,No failure
2017-07-19 12:58:00,95,A,L,300.3,311.8,1360.0,39.9,110.52423968684131,No failure
2017-07-20 03:09:00,95,A,L,300.3,311.8,1547.0,39.9,110.52423968684131,No failure
2017-07-15 17:57:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.2,123.0,No failure
2017-07-19 18:56:00,95,B,L,300.0643584521385,310.03308117544367,1528.0,36.1,110.52423968684131,No failure
2017-10-30 10:42:00,95,B,H,300.0643584521385,310.03308117544367,1432.0,43.6,110.52423968684131,No failure
2018-01-31 15:50:00,95,A,L,300.2,311.6,1356.0,39.9,110.52423968684131,No failure
2018-01-30 16:37:00,95,A,H,300.1,311.5,1422.0,39.9,110.52423968684131,No failure
2018-01-31 13:47:00,95,A,L,300.1,311.4,1438.0,39.9,110.52423968684131,No failure
2018-05-11 07:19:00,95,B,L,300.0643584521385,310.03308117544367,1483.0,44.4,110.52423968684131,No failure
2018-05-10 07:12:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.8,143.0,No failure
2018-05-12 11:51:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.5,145.0,No failure
2018-05-12 19:42:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.6,147.0,No failure
2018-07-19 04:06:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.7,149.0,No failure
2018-07-21 12:20:00,95,A,L,300.1,311.3,1676.0,39.9,110.52423968684131,No failure
2018-07-20 15:18:00,95,B,L,300.0643584521385,310.03308117544367,1910.0,23.0,110.52423968684131,No failure
2018-07-21 03:45:00,95,B,L,300.0643584521385,310.03308117544367,1375.0,56.9,110.52423968684131,No failure
2018-07-22 14:35:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.8,157.0,No failure
2018-11-01 23:31:00,95,B,L,300.0643584521385,310.03308117544367,1511.0,35.7,110.52423968684131,No failure
2018-10-30 08:10:00,95,B,H,300.0643584521385,310.03308117544367,1662.0,28.8,110.52423968684131,No failure
2019-01-11 16:10:00,95,B,L,300.0643584521385,310.03308117544367,1493.0,48.3,110.52423968684131,No failure
2019-01-11 21:07:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,37.4,169.0,No failure
2019-04-21 13:15:00,95,B,L,300.0643584521385,310.03308117544367,1452.0,41.5,110.52423968684131,No failure
2019-04-21 12:57:00,95,A,L,300.2,311.6,1500.0,39.9,110.52423968684131,No failure
2019-04-20 13:24:00,95,A,L,300.2,311.7,1603.0,39.9,110.52423968684131,No failure
2019-04-23 20:48:00,95,A,L,300.3,311.7,1682.0,39.9,110.52423968684131,No failure
2019-07-25 05:21:00,95,B,L,300.0643584521385,310.03308117544367,1567.0,37.7,110.52423968684131,No failure
2019-07-28 11:50:00,95,A,L,300.3,311.8,1413.0,39.9,110.52423968684131,No failure
2019-10-11 21:36:00,95,B,M,300.0643584521385,310.03308117544367,1429.0,41.6,110.52423968684131,No failure
2019-10-11 18:36:00,95,B,L,300.0643584521385,310.03308117544367,1692.0,31.5,110.52423968684131,No failure
2019-10-15 05:28:00,95,A,L,300.4,311.9,1476.0,39.9,110.52423968684131,No failure
2019-12-20 05:35:00,95,A,M,300.4,312.0,1596.0,39.9,110.52423968684131,No failure
2020-04-03 00:00:00,95,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,49.0,194.0,No failure
2020-04-03 03:46:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.7,199.0,No failure
2020-04-06 23:28:00,95,A,L,300.3,311.7,1821.0,39.9,110.52423968684131,No failure
2020-04-06 22:56:00,95,A,H,300.3,311.8,2141.0,39.9,110.52423968684131,No failure
2020-04-05 17:07:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.1,209.0,Tool Wear Failure
2014-03-30 00:18:00,96,B,M,300.0643584521385,310.03308117544367,1442.0,45.1,110.52423968684131,No failure
2014-03-25 12:05:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.6,3.0,No failure
2014-03-30 03:48:00,96,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,13.5,5.0,No failure
2014-06-17 11:15:00,96,B,L,300.0643584521385,310.03308117544367,1367.0,57.2,110.52423968684131,No failure
2014-06-15 09:57:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,19.6,12.0,No failure
2014-06-15 22:51:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.5,14.0,No failure
2014-06-15 07:53:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,33.0,16.0,No failure
2014-09-23 19:53:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,55.2,18.0,No failure
2014-09-25 08:44:00,96,A,L,300.2,311.6,1767.0,39.9,110.52423968684131,No failure
2014-09-22 13:59:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.0,22.0,No failure
2014-11-30 04:45:00,96,A,M,300.2,311.6,1533.0,39.9,110.52423968684131,No failure
2014-11-29 09:11:00,96,B,H,300.0643584521385,310.03308117544367,1515.0,36.8,110.52423968684131,No failure
2014-11-30 22:27:00,96,B,L,300.0643584521385,310.03308117544367,1568.0,41.0,110.52423968684131,No failure
2014-11-29 14:51:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.8,34.0,No failure
2015-02-24 09:03:00,96,B,L,300.0643584521385,310.03308117544367,1433.0,37.9,110.52423968684131,No failure
2015-05-17 16:50:00,96,A,M,300.1,311.3,1650.0,39.9,110.52423968684131,No failure
2015-08-24 20:08:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.3,41.0,No failure
2015-08-25 05:13:00,96,B,L,300.0643584521385,310.03308117544367,1520.0,39.2,110.52423968684131,No failure
2015-08-26 12:37:00,96,A,H,300.0,311.2,1393.0,39.9,110.52423968684131,No failure
2015-08-27 16:43:00,96,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,49.6,50.0,No failure
2015-08-26 14:41:00,96,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,50.0,55.0,No failure
2015-10-28 01:38:00,96,B,L,300.0643584521385,310.03308117544367,1466.0,46.1,110.52423968684131,No failure
2016-01-31 19:57:00,96,B,L,300.0643584521385,310.03308117544367,1650.0,32.4,110.52423968684131,No failure
2016-02-02 03:47:00,96,B,L,300.0643584521385,310.03308117544367,1554.0,36.3,110.52423968684131,No failure
2016-05-24 13:40:00,96,A,M,299.6,310.9,1474.0,39.9,110.52423968684131,No failure
2016-05-22 04:06:00,96,A,H,299.5,310.8,1600.0,39.9,110.52423968684131,No failure
2016-05-21 00:14:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,54.9,72.0,No failure
2016-05-20 23:51:00,96,B,L,300.0643584521385,310.03308117544367,1571.0,38.2,110.52423968684131,No failure
2016-07-23 06:05:00,96,A,L,299.6,310.9,1658.0,39.9,110.52423968684131,No failure
2016-10-28 13:50:00,96,A,L,299.6,310.8,1393.0,39.9,110.52423968684131,No failure
2016-10-31 15:09:00,96,A,M,299.7,311.0,1448.0,39.9,110.52423968684131,No failure
2016-10-26 11:41:00,96,A,L,299.7,310.9,1477.0,39.9,110.52423968684131,No failure
2016-10-28 08:01:00,96,A,M,299.7,311.0,1506.0,39.9,110.52423968684131,No failure
2016-10-30 13:40:00,96,B,M,300.0643584521385,310.03308117544367,1685.0,32.1,110.52423968684131,No failure
2017-02-18 08:37:00,96,B,L,300.0643584521385,310.03308117544367,1533.0,31.8,110.52423968684131,No failure
2017-02-20 23:31:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.0,93.0,No failure
2017-02-20 14:01:00,96,A,M,299.5,310.7,1488.0,39.9,110.52423968684131,No failure
2017-02-18 12:05:00,96,B,M,300.0643584521385,310.03308117544367,1427.0,50.4,110.52423968684131,No failure
2017-06-10 08:09:00,96,B,M,300.0643584521385,310.03308117544367,1424.0,41.3,110.52423968684131,No failure
2017-06-07 02:07:00,96,A,L,299.5,310.7,1472.0,39.9,110.52423968684131,No failure
2017-06-07 00:38:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.7,106.0,No failure
2017-09-07 21:06:00,96,B,L,300.0643584521385,310.03308117544367,1507.0,42.4,110.52423968684131,No failure
2017-09-09 13:22:00,96,A,L,299.6,310.7,1393.0,39.9,110.52423968684131,No failure
2018-01-01 09:56:00,96,B,L,300.0643584521385,310.03308117544367,1283.0,52.4,110.52423968684131,No failure
2018-03-07 15:58:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.9,114.0,No failure
2018-03-08 15:45:00,96,B,L,300.0643584521385,310.03308117544367,1498.0,46.9,110.52423968684131,No failure
2018-03-08 00:47:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.8,118.0,No failure
2018-06-26 15:02:00,96,B,H,300.0643584521385,310.03308117544367,1679.0,31.2,110.52423968684131,No failure
2018-10-16 20:35:00,96,B,M,300.0643584521385,310.03308117544367,1618.0,30.3,110.52423968684131,No failure
2018-10-15 23:20:00,96,B,H,300.0643584521385,310.03308117544367,1714.0,30.2,110.52423968684131,No failure
2018-10-17 18:35:00,96,B,L,300.0643584521385,310.03308117544367,1574.0,35.0,110.52423968684131,No failure
2018-10-18 10:04:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.4,135.0,No failure
2019-01-15 01:24:00,96,B,L,300.0643584521385,310.03308117544367,1472.0,40.9,110.52423968684131,No failure
2019-04-25 11:38:00,96,B,L,300.0643584521385,310.03308117544367,1552.0,33.2,110.52423968684131,No failure
2019-04-23 11:24:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.4,141.0,No failure
2019-04-27 23:53:00,96,A,H,299.7,311.1,1353.0,39.9,110.52423968684131,No failure
2019-08-20 01:41:00,96,B,L,300.0643584521385,310.03308117544367,1690.0,30.6,110.52423968684131,No failure
2019-08-15 18:58:00,96,B,M,300.0643584521385,310.03308117544367,1745.0,26.3,110.52423968684131,No failure
2019-08-21 09:55:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.7,153.0,No failure
2019-08-18 01:33:00,96,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,34.5,155.0,No failure
2019-11-27 22:26:00,96,A,L,299.9,311.4,1596.0,39.9,110.52423968684131,No failure
2019-11-22 16:13:00,96,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,37.0,162.0,No failure
2019-11-22 08:58:00,96,A,L,299.9,311.3,1371.0,39.9,110.52423968684131,No failure
2019-11-25 05:31:00,96,A,M,299.9,311.3,1445.0,39.9,110.52423968684131,No failure
2019-11-23 07:26:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.0,172.0,No failure
2020-02-03 12:40:00,96,A,L,299.7,311.1,1439.0,39.9,110.52423968684131,No failure
2020-02-04 11:53:00,96,B,L,300.0643584521385,310.03308117544367,1352.0,52.1,110.52423968684131,No failure
2020-04-03 16:51:00,96,A,L,299.8,311.3,1560.0,39.9,110.52423968684131,No failure
2020-07-27 01:09:00,96,B,M,300.0643584521385,310.03308117544367,1616.0,42.3,110.52423968684131,No failure
2020-07-29 03:03:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,23.7,183.0,No failure
2020-07-27 03:31:00,96,A,M,299.7,311.1,1649.0,39.9,110.52423968684131,No failure
2020-07-29 12:07:00,96,A,L,299.8,311.1,1452.0,39.9,110.52423968684131,No failure
2020-07-30 22:54:00,96,A,L,299.8,311.1,2144.0,39.9,110.52423968684131,No failure
2020-10-24 07:20:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.0,192.0,No failure
2020-10-25 12:16:00,96,B,L,300.0643584521385,310.03308117544367,1827.0,25.4,110.52423968684131,No failure
2020-10-27 10:29:00,96,B,L,300.0643584521385,310.03308117544367,1448.0,46.3,110.52423968684131,No failure
2020-10-27 10:31:00,96,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,38.8,198.0,No failure
2020-10-24 21:41:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,21.0,201.0,No failure
2021-01-11 07:53:00,96,B,M,300.0643584521385,310.03308117544367,1620.0,37.2,110.52423968684131,No failure
2021-01-14 21:42:00,96,A,M,299.6,310.9,1630.0,39.9,110.52423968684131,No failure
2021-04-08 09:13:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,65.2,209.0,Overstrain Failure
2021-04-04 11:07:00,96,A,L,299.5,310.8,1873.0,39.9,110.52423968684131,No failure
2021-04-05 01:36:00,96,A,L,299.4,310.7,1426.0,39.9,110.52423968684131,No failure
2021-04-06 11:03:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.9,215.0,Overstrain Failure
2021-07-06 10:07:00,96,B,L,300.0643584521385,310.03308117544367,1622.0,33.6,110.52423968684131,No failure
2021-07-07 07:24:00,96,A,M,299.4,310.7,1492.0,39.9,110.52423968684131,No failure
2021-07-05 14:41:00,96,B,M,300.0643584521385,310.03308117544367,1374.0,48.9,110.52423968684131,No failure
2021-07-08 03:53:00,96,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.0,225.0,Tool Wear Failure
2014-03-14 23:24:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.4,0.0,No failure
2014-03-12 17:31:00,97,B,M,300.0643584521385,310.03308117544367,1826.0,25.1,110.52423968684131,No failure
2014-03-16 22:52:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.4,5.0,No failure
2014-03-13 15:28:00,97,B,M,300.0643584521385,310.03308117544367,1473.0,40.1,110.52423968684131,No failure
2014-03-15 15:04:00,97,A,L,299.4,310.9,1751.0,39.9,110.52423968684131,No failure
2014-06-24 15:00:00,97,B,M,300.0643584521385,310.03308117544367,1446.0,47.3,110.52423968684131,No failure
2014-06-25 13:47:00,97,A,L,299.3,310.8,1483.0,39.9,110.52423968684131,No failure
2014-10-23 02:56:00,97,B,L,300.0643584521385,310.03308117544367,1535.0,42.6,110.52423968684131,No failure
2015-01-10 21:24:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.0,19.0,No failure
2015-03-13 09:04:00,97,A,L,299.3,310.8,1391.0,39.9,110.52423968684131,No failure
2015-03-14 00:40:00,97,A,H,299.2,310.7,1636.0,39.9,110.52423968684131,No failure
2015-03-16 19:00:00,97,A,L,299.2,310.6,1675.0,39.9,110.52423968684131,No failure
2015-03-13 14:52:00,97,A,H,299.2,310.5,1329.0,39.9,110.52423968684131,No failure
2015-06-22 12:27:00,97,A,M,299.2,310.5,1548.0,39.9,110.52423968684131,No failure
2015-06-22 03:15:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.8,38.0,No failure
2015-06-23 21:51:00,97,A,L,299.1,310.5,1437.0,39.9,110.52423968684131,No failure
2015-06-24 12:53:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,61.9,42.0,No failure
2015-06-22 08:31:00,97,B,L,300.0643584521385,310.03308117544367,1577.0,37.1,110.52423968684131,No failure
2015-10-05 08:55:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.8,46.0,No failure
2015-10-01 11:56:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.3,48.0,No failure
2015-10-01 04:41:00,97,A,M,298.9,310.3,1551.0,39.9,110.52423968684131,No failure
2016-01-13 14:07:00,97,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,43.0,53.0,No failure
2016-04-01 20:25:00,97,B,L,300.0643584521385,310.03308117544367,1755.0,27.9,110.52423968684131,No failure
2016-04-05 06:31:00,97,B,L,300.0643584521385,310.03308117544367,1329.0,54.9,110.52423968684131,No failure
2016-04-06 09:21:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.2,60.0,No failure
2016-06-30 06:24:00,97,A,L,299.1,310.5,1532.0,39.9,110.52423968684131,No failure
2016-07-01 10:08:00,97,A,L,299.1,310.5,1389.0,39.9,110.52423968684131,No failure
2016-06-27 10:48:00,97,B,M,300.0643584521385,310.03308117544367,1524.0,51.4,110.52423968684131,No failure
2016-06-26 21:16:00,97,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.3,69.0,No failure
2016-06-29 05:58:00,97,B,L,300.0643584521385,310.03308117544367,1739.0,27.4,110.52423968684131,No failure
2016-09-29 16:39:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,26.9,74.0,No failure
2017-01-28 21:32:00,97,B,L,300.0643584521385,310.03308117544367,1419.0,48.8,110.52423968684131,No failure
2017-02-01 11:17:00,97,A,L,299.1,310.6,1326.0,39.9,110.52423968684131,No failure
2017-01-30 20:33:00,97,A,M,299.1,310.6,1449.0,39.9,110.52423968684131,No failure
2017-02-01 03:00:00,97,B,L,300.0643584521385,310.03308117544367,1534.0,39.7,110.52423968684131,No failure
2017-01-29 13:41:00,97,A,M,299.2,310.6,1443.0,39.9,110.52423968684131,No failure
2017-04-11 22:51:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.1,88.0,No failure
2017-06-20 11:09:00,97,A,L,299.1,310.6,1796.0,39.9,110.52423968684131,No failure
2017-06-22 07:44:00,97,A,L,299.1,310.4,1519.0,39.9,110.52423968684131,No failure
2017-06-19 08:11:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.6,94.0,No failure
2017-06-20 23:47:00,97,A,L,299.0,310.4,1483.0,39.9,110.52423968684131,No failure
2017-09-26 19:55:00,97,A,M,298.9,310.2,2099.0,39.9,110.52423968684131,No failure
2018-01-14 18:37:00,97,A,M,299.0,310.3,1689.0,39.9,110.52423968684131,No failure
2018-04-30 22:49:00,97,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,54.5,104.0,No failure
2018-07-10 21:56:00,97,A,L,299.0,310.4,1512.0,39.9,110.52423968684131,No failure
2018-07-06 14:47:00,97,B,M,300.0643584521385,310.03308117544367,1303.0,68.6,110.52423968684131,Power Failure
2018-07-08 02:05:00,97,B,L,300.0643584521385,310.03308117544367,1552.0,39.9,110.52423968684131,No failure
2018-10-06 13:31:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.0,116.0,No failure
2018-12-17 05:36:00,97,A,L,298.9,310.3,1456.0,39.9,110.52423968684131,No failure
2019-04-08 15:54:00,97,B,L,300.0643584521385,310.03308117544367,1524.0,39.8,110.52423968684131,No failure
2019-04-09 23:12:00,97,A,M,299.0,310.4,1394.0,39.9,110.52423968684131,No failure
2019-04-09 03:11:00,97,B,L,300.0643584521385,310.03308117544367,1981.0,21.2,110.52423968684131,No failure
2019-07-30 09:16:00,97,B,L,300.0643584521385,310.03308117544367,1565.0,36.1,110.52423968684131,No failure
2019-08-03 19:51:00,97,B,L,300.0643584521385,310.03308117544367,1657.0,31.0,110.52423968684131,No failure
2019-10-21 06:19:00,97,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,37.1,131.0,No failure
2019-10-21 22:42:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.1,134.0,No failure
2019-10-22 05:50:00,97,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,56.8,136.0,No failure
2019-10-23 04:09:00,97,A,M,299.0,310.6,1587.0,39.9,110.52423968684131,No failure
2020-01-04 03:55:00,97,A,L,299.1,310.6,1602.0,39.9,110.52423968684131,No failure
2020-01-08 07:28:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.4,146.0,No failure
2020-01-06 21:22:00,97,B,H,300.0643584521385,310.03308117544367,1332.0,48.0,110.52423968684131,No failure
2020-01-07 10:24:00,97,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,48.4,153.0,No failure
2020-01-04 09:25:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,23.9,158.0,No failure
2020-03-15 19:01:00,97,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,30.6,160.0,No failure
2020-03-19 10:04:00,97,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,49.5,165.0,No failure
2020-03-17 04:31:00,97,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,28.0,168.0,No failure
2020-03-21 02:46:00,97,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,24.1,173.0,No failure
2020-03-18 02:11:00,97,B,L,300.0643584521385,310.03308117544367,1540.0,36.3,110.52423968684131,No failure
2020-07-05 09:20:00,97,A,M,299.2,310.8,1502.0,39.9,110.52423968684131,No failure
2020-07-02 07:52:00,97,A,H,299.2,310.8,1761.0,39.9,110.52423968684131,No failure
2020-07-05 08:42:00,97,B,M,300.0643584521385,310.03308117544367,1517.0,38.4,110.52423968684131,No failure
2020-07-04 04:57:00,97,B,L,300.0643584521385,310.03308117544367,1309.0,51.1,110.52423968684131,No failure
2020-07-06 04:23:00,97,B,L,300.0643584521385,310.03308117544367,1363.0,52.6,110.52423968684131,No failure
